round,sim_time,util_cpu,util_ram,util_stg,util_net,token_mean,token_std,token_min,token_max,token_jain,token_total,hungry_nodes,max_hunger,tok_node_0000,tok_node_0001,tok_node_0002,tok_node_0003,tok_node_0004,tok_node_0005,tok_node_0006,tok_node_0007,tok_node_0008,tok_node_0009
216,1080,8.88888888888889,20.833333333333332,0.0,0.0,891.5256035799515,136.60390258071882,627.9320457774668,997.5748856321514,0.9770607022102118,8915.256035799515,6,312,986.7973039088995,962.6299128359738,801.2060316211632,656.1082574729779,959.3731710306246,627.9320457774668,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
217,1085,4.444444444444445,17.36111111111111,0.0,0.0,891.0436629689748,137.44841051630806,624.0924095209668,997.5748856321514,0.976758263861786,8910.436629689748,6,316,986.7973039088995,962.6299128359738,800.5717535215622,655.7627657193125,959.3731710306246,624.0924095209668,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
218,1090,8.88888888888889,13.88888888888889,0.0,0.0,890.4224437773573,138.55044993109965,619.6990145317145,997.5748856321514,0.9763607338839984,8904.224437773573,6,320,986.7973039088995,962.6299128359738,799.960055417318,654.5556668966343,959.3731710306246,619.6990145317145,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
219,1095,13.333333333333334,10.416666666666666,0.0,0.0,889.8566084706417,139.5323539282603,618.7980038787409,997.5748856321514,0.9760027852119239,8898.566084706417,7,324,986.7973039088995,962.6299128359738,799.8874862345876,649.8708936651817,959.3731710306246,618.7980038787409,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
220,1100,8.88888888888889,10.416666666666666,0.0,0.0,889.3539811406614,139.99988519101234,618.6217102475632,997.5748856321514,0.9758189421391357,8893.539811406614,7,328,986.7973039088995,962.6299128359738,796.1233173878907,648.7850828432538,959.3731710306246,618.6217102475632,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
221,1105,8.88888888888889,3.4722222222222223,0.0,0.0,888.8291045544895,140.83782925670147,618.0048696699326,997.5748856321514,0.9755075216118639,8888.291045544895,6,332,986.7973039088995,962.6299128359738,795.6061366377011,644.7958317961408,959.3731710306246,618.0048696699326,996.4447119464315,996.5152917570626,930.548930329976,997.5748856321514
222,1110,13.333333333333334,3.4722222222222223,0.0,0.0,888.3673886937444,141.70094547736304,614.0257411046701,997.5748856321514,0.9751887322425639,8883.673886937444,6,336,986.7973039088995,962.6299128359738,795.4668166051781,644.2971217864762,959.3731710306246,614.0257411046701,996.4447119464315,996.5152917570626,930.548930329976,997.5748856321514
223,1115,8.88888888888889,3.4722222222222223,0.0,0.0,887.8041113774577,142.78209967944312,609.0088014933428,997.5748856321514,0.97478708887925,8878.041113774578,6,340,986.7973039088995,962.6299128359738,795.4668166051781,643.6812882349377,959.3731710306246,609.0088014933428,996.4447119464315,996.5152917570626,930.548930329976,997.5748856321514
224,1120,4.444444444444445,6.944444444444445,0.0,0.0,887.1807968735469,143.86180159871273,608.719424022486,997.5748856321514,0.9743790826265059,8871.80796873547,7,344,986.7973039088995,962.6299128359738,795.4668166051781,637.7375206666857,959.3731710306246,608.719424022486,996.4447119464315,996.5152917570626,930.548930329976,997.5748856321514
225,1125,8.88888888888889,10.416666666666666,0.0,0.0,886.7947753624181,144.48067489894905,606.0024028760222,997.5748856321514,0.9741419646798536,8867.947753624181,7,348,986.7973039088995,962.6299128359738,795.4668166051781,637.1161145292245,959.3731710306246,606.0024028760222,996.4447119464315,996.5152917570626,930.0271425026123,997.5748856321514
226,1130,8.88888888888889,10.416666666666666,0.0,0.0,886.4373670194818,144.78394249485322,606.0024028760222,997.5748856321514,0.9740157220211079,8864.373670194818,6,352,986.7973039088995,962.6299128359738,792.8554512691044,636.3013992222723,959.3731710306246,606.0024028760222,996.4447119464315,996.5152917570626,929.8791397162759,997.5748856321514
227,1135,13.333333333333334,10.416666666666666,0.0,0.0,885.8287217972545,145.7801434848625,605.9384655173789,997.5748856321514,0.9736311203299418,8858.287217972545,6,356,986.7973039088995,962.6299128359738,792.8554512691044,630.5908305424218,959.3731710306246,605.9384655173789,996.4447119464315,996.5152917570626,929.5671935324968,997.5748856321514
228,1140,13.333333333333334,13.88888888888889,0.0,0.0,885.2670461841942,146.78419096608727,602.1830831743827,997.5748856321514,0.9732433693024825,8852.670461841943,6,360,986.7973039088995,962.6299128359738,792.4605841518786,629.1243238720417,959.3731710306246,602.1830831743827,996.4447119464315,996.5152917570626,929.5671935324968,997.5748856321514
229,1145,17.77777777777778,10.416666666666666,0.0,0.0,884.761873191452,147.1430406682903,601.5228966811993,997.5748856321514,0.9730860223050188,8847.61873191452,5,242,986.7973039088995,962.6299128359738,788.469342769819,629.1243238720417,959.3731710306246,601.5228966811993,996.4447119464315,996.2293446857243,929.4528385516533,997.5748856321514
230,1150,22.22222222222222,13.88888888888889,0.0,0.0,884.2307807680265,147.292222784024,601.5228966811993,997.5748856321514,0.9730013640144658,8842.307807680265,5,246,986.7973039088995,962.6299128359738,788.469342769819,627.625989350966,959.3731710306246,601.5228966811993,996.4447119464315,996.2293446857243,925.640248838476,997.5748856321514
231,1155,26.666666666666668,3.4722222222222223,0.0,0.0,883.73714374815,148.09607887144034,600.7336129053972,997.5748856321514,0.9726842710231319,8837.371437481499,4,250,986.7973039088995,962.6299128359738,788.0539036281007,624.0117435658566,959.2557695344885,600.7336129053972,996.4447119464315,996.2293446857243,925.640248838476,997.5748856321514
232,1160,22.22222222222222,3.4722222222222223,0.0,0.0,883.3573550134013,148.7754716720568,599.9650071075991,997.5748856321514,0.9724169471311948,8833.573550134013,5,254,986.7973039088995,962.6299128359738,788.0539036281007,620.9824620161678,959.2557695344885,599.9650071075991,996.4447119464315,996.2293446857243,925.640248838476,997.5748856321514
233,1165,17.77777777777778,3.4722222222222223,0.0,0.0,882.7080636338582,149.98064420714462,594.6493622553369,997.5748856321514,0.9719407516394867,8827.080636338582,6,258,986.7973039088995,962.6299128359738,787.8888150552336,619.9702816458662,959.2557695344885,594.6493622553369,996.4447119464315,996.2293446857243,925.640248838476,997.5748856321514
234,1170,22.22222222222222,6.944444444444445,0.0,0.0,882.2941182449409,150.37055067687592,594.2830395948788,997.5748856321514,0.9717730683804328,8822.94118244941,7,262,986.7973039088995,962.6299128359738,784.8189220847656,619.2670433876204,959.2557695344885,594.2830395948788,996.4447119464315,996.2293446857243,925.640248838476,997.5748856321514
235,1175,17.77777777777778,6.944444444444445,0.0,0.0,881.7303824510764,151.39360213543839,588.9258037914384,997.5748856321514,0.971363162029854,8817.303824510764,6,266,986.7973039088995,962.6299128359738,784.8189220847656,619.2670433876204,959.2557695344885,588.9258037914384,996.4447119464315,996.2293446857243,925.3601267032701,997.5748856321514
236,1180,13.333333333333334,10.416666666666666,0.0,0.0,881.2440253828139,151.38156170982103,588.0326001741295,997.5748856321514,0.9713368794917414,8812.44025382814,6,270,986.7973039088995,959.1963274436372,784.7034619334701,619.2670433876204,959.2557695344885,588.0326001741295,996.4447119464315,996.2293446857243,924.9388051815864,997.5748856321514
237,1185,17.77777777777778,10.416666666666666,0.0,0.0,880.8410852176352,151.45356015146123,588.0326001741295,997.5748856321514,0.9712848903335609,8808.410852176352,5,274,986.7973039088995,959.1963274436372,784.4232974021863,618.4757438760173,959.2557695344885,588.0326001741295,996.4447119464315,996.2293446857243,921.980867572687,997.5748856321514
238,1190,13.333333333333334,6.944444444444445,0.0,0.0,880.4349557973353,152.13499208288562,588.0326001741295,997.5748856321514,0.9710074612959722,8804.349557973354,7,278,986.7973039088995,959.1963274436372,784.1960022602524,614.6417448149524,959.2557695344885,588.0326001741295,996.4447119464315,996.2293446857243,921.980867572687,997.5748856321514
239,1195,13.333333333333334,3.4722222222222223,0.0,0.0,880.0359465745166,152.70163192275513,587.8102187323515,997.5748856321514,0.9707716945312485,8800.359465745167,6,282,986.7973039088995,959.1963274436372,784.0628984636327,611.4907605910432,959.2557695344885,587.8102187323515,996.4447119464315,995.7457219198449,921.980867572687,997.5748856321514
240,1200,13.333333333333334,3.4722222222222223,0.0,0.0,879.357816648066,153.86895750096363,581.9947602508547,997.5748856321514,0.970292013187738,8793.57816648066,5,286,986.7973039088995,959.0948504862481,783.1985346380112,611.4907605910432,959.2557695344885,581.9947602508547,996.4447119464315,995.7457219198449,921.980867572687,997.5748856321514
241,1205,17.77777777777778,6.944444444444445,0.0,0.0,879.0155062360957,154.22563253929172,581.9947602508547,997.5748856321514,0.9701356870230506,8790.155062360956,3,290,986.7973039088995,959.0948504862481,783.1985346380112,609.1642572304654,959.1217293330624,581.9947602508547,996.4447119464315,995.4150458145205,921.3489831203111,997.5748856321514
242,1210,17.77777777777778,6.944444444444445,0.0,0.0,878.5291629183303,155.12999639091262,578.2385761977964,997.5748856321514,0.9697625874662045,8785.291629183303,3,294,986.7973039088995,959.0948504862481,783.0723072804444,608.1832354634369,959.1217293330624,578.2385761977964,996.4447119464315,995.4150458145205,921.3489831203111,997.5748856321514
243,1215,17.77777777777778,6.944444444444445,0.0,0.0,878.116819600933,155.00953747708252,578.2385761977964,996.4447119464315,0.9697806064787333,8781.16819600933,4,298,986.7973039088995,959.0948504862481,781.9759045626041,608.0161905606296,959.1217293330624,578.2385761977964,996.4447119464315,995.4150458145205,921.3489831203111,994.7149000788262
244,1220,17.77777777777778,6.944444444444445,0.0,0.0,877.7594995493822,155.2688239587482,578.2385761977964,996.4447119464315,0.9696585533796311,8777.594995493822,7,302,986.7973039088995,959.0948504862481,778.7130709571611,607.7058236505653,959.1217293330624,578.2385761977964,996.4447119464315,995.4150458145205,921.3489831203111,994.7149000788262
245,1225,17.77777777777778,10.416666666666666,0.0,0.0,877.2141175293,155.77413346900317,577.1698291534059,996.4447119464315,0.9694299672563086,8772.141175293,7,306,986.7973039088995,959.0948504862481,774.4642940253068,607.5695274259887,959.1217293330624,577.1698291534059,996.4447119464315,995.4150458145205,921.3489831203111,994.7149000788262
246,1230,22.22222222222222,10.416666666666666,0.0,0.0,876.5352940190584,156.95267294615624,576.2748383087157,996.4447119464315,0.9689334819331803,8765.352940190583,6,310,986.7973039088995,959.0948504862481,774.4642940253068,601.7710192064282,959.1217293330624,576.2748383087157,996.4447119464315,995.4150458145205,921.2542470821451,994.7149000788262
247,1235,26.666666666666668,10.416666666666666,0.0,0.0,875.930356702811,157.9561342144156,575.840328100933,996.4447119464315,0.9685054149719157,8759.30356702811,7,314,986.7973039088995,959.0948504862481,774.4642940253068,596.4864353579962,959.1217293330624,575.840328100933,996.4447119464315,995.4150458145205,920.9239679758848,994.7149000788262
248,1240,31.11111111111111,6.944444444444445,0.0,0.0,875.4383946191576,158.73275558012185,572.4319109131533,996.4447119464315,0.9681702189533149,8754.383946191576,6,318,986.7973039088995,959.0948504862481,773.2237096136861,596.2158161208633,959.1217293330624,572.4319109131533,996.4447119464315,995.4150458145205,920.9239679758848,994.7149000788262
249,1245,22.22222222222222,6.944444444444445,0.0,1.1111111111111112,875.0214879982589,159.51054777802912,569.5152449247875,996.4447119464315,0.9678379284205323,8750.214879982588,7,322,986.7973039088995,959.0948504862481,773.2237096136861,594.963415900241,959.1217293330624,569.5152449247875,996.4447119464315,995.4150458145205,920.9239679758848,994.7149000788262
250,1250,22.22222222222222,10.416666666666666,0.0,2.2222222222222223,874.6361324560912,159.76264170207415,568.970521094881,996.4447119464315,0.9677119554905848,8746.361324560912,6,326,986.7973039088995,958.2943729321737,770.971590416528,594.7071810597052,959.1217293330624,568.970521094881,996.4447119464315,995.4150458145205,920.9239679758848,994.7149000788262
251,1255,13.333333333333334,10.416666666666666,0.0,3.3333333333333335,874.1130109598864,160.4717613003926,568.970521094881,996.4447119464315,0.9673963288282849,8741.130109598864,4,330,986.2697344313367,958.2943729321737,770.8784535696037,590.4448886749105,959.1217293330624,568.970521094881,996.4447119464315,995.4150458145205,920.5757517231184,994.7149000788262
252,1260,13.333333333333334,13.88888888888889,0.0,0.0,873.6727928684799,160.81513915914448,568.970521094881,996.4447119464315,0.9672293025916429,8736.727928684799,5,334,986.2697344313367,958.2943729321737,766.9772358177004,589.9439255127485,959.1217293330624,568.970521094881,996.4447119464315,995.4150458145205,920.5757517231184,994.7149000788262
253,1265,17.77777777777778,13.88888888888889,0.0,0.0,873.1465357047686,161.72255140822384,567.8899986650333,996.4447119464315,0.9668321011874496,8731.465357047686,5,338,986.1189283779653,958.2943729321737,766.9772358177004,585.9126823588534,959.1217293330624,567.8899986650333,996.4447119464315,995.4150458145205,920.5757517231184,994.7149000788262
254,1270,17.77777777777778,10.416666666666666,0.0,0.0,872.6073916361942,162.65344517340404,567.2555127253866,996.4447119464315,0.9664219446171881,8726.073916361942,6,342,986.1189283779653,958.2943729321737,766.6521423512079,581.4808210792495,959.1217293330624,567.2555127253866,996.4447119464315,995.4150458145205,920.5757517231184,994.7149000788262
255,1275,13.333333333333334,10.416666666666666,0.0,0.0,872.1884972505671,163.4193046228418,563.1554758761661,996.4447119464315,0.9660842814280959,8721.884972505672,5,346,986.1189283779653,958.2943729321737,766.6521423512079,581.4808210792495,959.1217293330624,563.1554758761661,996.4447119464315,995.4150458145205,920.5757517231184,994.6259930717769
256,1280,17.77777777777778,13.88888888888889,0.0,0.0,871.786647292272,164.14389987796247,562.4063833520507,996.4447119464315,0.9657627008356766,8717.86647292272,6,350,986.1189283779653,958.2943729321737,766.6521423512079,578.2114140204126,959.1217293330624,562.4063833520507,996.4447119464315,995.4150458145205,920.5757517231184,994.6259930717769
257,1285,22.22222222222222,10.416666666666666,0.0,0.0,871.3040192456438,164.93858197528752,561.9579813555266,996.4447119464315,0.9654049010258224,8713.040192456438,6,354,986.1189283779653,958.2943729321737,766.0021797615786,574.483498140284,959.1217293330624,561.9579813555266,996.4447119464315,995.4150458145205,920.5757517231184,994.6259930717769
258,1290,22.22222222222222,6.944444444444445,0.0,0.0,870.7907864581032,165.7724365691939,561.9579813555266,996.4447119464315,0.9650267227388512,8707.907864581031,7,358,986.1189283779653,958.2943729321737,765.2035728653635,570.1497771610929,959.1217293330624,561.9579813555266,996.4447119464315,995.4150458145205,920.5757517231184,994.6259930717769
259,1295,26.666666666666668,10.416666666666666,0.0,0.0,870.2239786308849,166.67430326269945,561.9579813555266,996.4447119464315,0.9646142127980875,8702.239786308848,6,362,986.1189283779653,958.2943729321737,764.9601012022147,565.2052045724496,959.1217293330624,561.9579813555266,996.4447119464315,995.4150458145205,920.0957177027273,994.6259930717769
260,1300,26.666666666666668,13.88888888888889,0.0,0.0,869.7193343553483,167.58474200812753,558.1315705871021,996.4447119464315,0.964200413207528,8697.193343553483,6,366,986.1189283779653,958.2943729321737,764.7765042184919,564.1687695692309,959.1217293330624,558.1315705871021,996.4447119464315,995.4150458145205,920.0957177027273,994.6259930717769
261,1305,22.22222222222222,10.416666666666666,0.0,0.0,869.2446172001926,167.59811909417465,557.7132983924051,996.4447119464315,0.9641571856312642,8692.446172001926,6,370,986.1189283779653,958.2943729321737,764.1050478161982,564.1687695692309,959.1217293330624,557.7132983924051,996.4447119464315,995.4150458145205,916.4382747481619,994.6259930717769
262,1310,22.22222222222222,13.88888888888889,0.0,0.0,868.7328176503528,167.53663522229144,556.866326426857,996.4447119464315,0.9641418359266921,8687.328176503528,5,374,986.1189283779653,958.2943729321737,764.1050478161982,564.1687695692309,955.0787631712514,556.866326426857,996.4447119464315,995.4150458145205,916.2102173771223,994.6259930717769
263,1315,22.22222222222222,10.416666666666666,0.0,0.0,868.2206779560547,168.3942116793862,556.328213958445,996.4447119464315,0.9637459415577824,8682.206779560547,4,378,986.1189283779653,958.2943729321737,764.1050478161982,559.8900085480489,955.0787631712514,556.328213958445,996.4447119464315,995.1105223611339,916.2102173771223,994.6259930717769
264,1320,26.666666666666668,6.944444444444445,0.0,0.0,867.4830082326431,169.76859143708296,549.0812979214136,996.4447119464315,0.9631132743424649,8674.83008232643,6,382,986.1189283779653,958.2943729321737,764.1050478161982,559.7602273509644,955.0787631712514,549.0812979214136,996.4447119464315,995.1105223611339,916.2102173771223,994.6259930717769
265,1325,26.666666666666668,3.4722222222222223,0.0,0.0,866.932940276715,170.7076561430186,549.0812979214136,996.4447119464315,0.9626737699968924,8669.32940276715,6,386,986.1189283779653,958.2943729321737,763.5907712720788,554.7738243358032,955.0787631712514,549.0812979214136,996.4447119464315,995.1105223611339,916.2102173771223,994.6259930717769
266,1330,26.666666666666668,6.944444444444445,0.0,0.0,866.4147927724243,171.13624206901872,548.8483345487642,996.4447119464315,0.962449958336421,8664.147927724243,7,390,986.1189283779653,958.2943729321737,759.3080701713033,554.1080137663212,955.0787631712514,548.8483345487642,996.4447119464315,995.1105223611339,916.2102173771223,994.6259930717769
267,1335,17.77777777777778,6.944444444444445,0.0,0.0,866.0118268356102,171.88042806052792,546.1584793183295,996.4447119464315,0.9621011576523052,8660.118268356102,7,394,986.1189283779653,958.2943729321737,759.3080701713033,552.7682096286144,955.0787631712514,546.1584793183295,996.4447119464315,995.1105223611339,916.2102173771223,994.6259930717769
268,1340,22.22222222222222,10.416666666666666,0.0,0.0,865.2115177865769,173.31058578072566,545.0795090710213,996.4447119464315,0.9614237128797671,8652.11517786577,7,398,986.1189283779653,958.2943729321737,758.9936802385647,545.0795090710213,955.0787631712514,546.1584793183295,996.4447119464315,995.1105223611339,916.2102173771223,994.6259930717769
269,1345,17.77777777777778,6.944444444444445,0.0,0.0,864.7508963234317,173.35887096666713,543.8962676649356,996.4447119464315,0.9613635043014729,8647.508963234317,6,402,986.1189283779653,958.2943729321737,758.9936802385647,543.8962676649356,951.852666993723,546.1584793183295,996.4447119464315,995.1105223611339,916.0133403292825,994.6259930717769
270,1350,17.77777777777778,10.416666666666666,0.0,0.0,864.1836237589725,174.40550725007145,541.1645158655176,996.4447119464315,0.9608645358119537,8641.836237589725,5,406,986.1189283779653,958.2943729321737,758.9936802385647,543.217505473156,951.852666993723,541.1645158655176,996.4447119464315,995.1105223611339,916.0133403292825,994.6259930717769
271,1355,17.77777777777778,13.88888888888889,0.0,0.0,863.8111751248034,174.9531019554243,538.1507218112612,996.4447119464315,0.9605954665082815,8638.111751248034,6,410,986.1189283779653,958.2943729321737,758.8929441150171,543.217505473156,951.852666993723,538.1507218112612,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
272,1360,17.77777777777778,17.36111111111111,0.0,0.0,863.4007002399467,175.70881908602843,537.3283007293061,996.4447119464315,0.9602315822102339,8634.007002399467,6,414,986.1189283779653,958.2943729321737,758.8929441150171,539.9351777065446,951.852666993723,537.3283007293061,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
273,1365,22.22222222222222,17.36111111111111,0.0,0.0,863.0585213815004,176.29674556618633,536.5247455932924,996.4447119464315,0.9599452022503743,8630.585213815004,7,418,986.1189283779653,958.2943729321737,758.5434225246528,537.6664658484584,951.852666993723,536.5247455932924,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
274,1370,22.22222222222222,20.833333333333332,0.0,0.0,862.6352787986134,177.06789424885525,532.7922056491848,996.4447119464315,0.9595701666135765,8626.352787986134,7,422,986.1189283779653,958.2943729321737,758.4296616890064,537.2803407993432,951.852666993723,532.7922056491848,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
275,1375,26.666666666666668,20.833333333333332,0.0,0.0,862.0940974482392,177.9943457646502,531.6529768117881,996.4447119464315,0.9591141195500004,8620.940974482392,7,426,986.1189283779653,958.2943729321737,757.8539546801412,533.5834631418624,951.852666993723,531.6529768117881,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
276,1380,26.666666666666668,20.833333333333332,0.0,0.0,861.6308193518004,178.4033987707457,531.6529768117881,996.4447119464315,0.9588913514095362,8616.308193518003,7,430,986.1189283779653,958.2943729321737,754.2920333462625,532.512603511353,951.852666993723,531.6529768117881,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
277,1385,22.22222222222222,24.305555555555554,0.0,0.0,861.0925835640173,179.27330378837237,528.2591145023888,996.4447119464315,0.958456420141511,8610.925835640173,7,434,986.1189283779653,958.2943729321737,753.282358490984,528.2591145023888,951.852666993723,531.5337827982014,996.4447119464315,995.1105223611339,915.4033841653952,994.6259930717769
278,1390,17.77777777777778,24.305555555555554,0.0,0.0,860.3426395736166,180.61521152614165,524.2443066358454,996.4447119464315,0.9577880730732892,8603.426395736165,6,438,986.1189283779653,958.2943729321737,753.282358490984,528.2591145023888,951.852666993723,524.2443066358454,996.4447119464315,995.1105223611339,915.1934204237434,994.6259930717769
279,1395,17.77777777777778,27.77777777777778,0.0,0.0,860.0108607495911,180.8423659527262,524.2443066358454,996.3496457306313,0.9576550530208109,8600.108607495911,5,118,986.1189283779653,958.2943729321737,750.3918680904583,527.9268828784602,951.852666993723,524.2443066358454,996.3496457306313,995.1105223611339,915.1934204237434,994.6259930717769
280,1400,8.88888888888889,31.25,0.0,0.0,859.4305922183655,181.85569682820926,522.5827618248799,996.3496457306313,0.957144202962298,8594.305922183656,5,122,986.1189283779653,958.2943729321737,749.9333038317823,522.5827618248799,951.852666993723,524.2443066358454,996.3496457306313,995.1105223611339,915.1934204237434,994.6259930717769
281,1405,8.88888888888889,27.77777777777778,0.0,0.0,858.938156201717,182.50068525673825,520.705399158392,996.3496457306313,0.9568054600638737,8589.38156201717,4,126,986.1189283779653,958.2943729321737,749.5323000282297,522.5827618248799,951.6981526920035,520.705399158392,996.3496457306313,995.1105223611339,914.3634858399842,994.6259930717769
282,1410,8.88888888888889,27.77777777777778,0.0,0.0,858.4320613714362,183.4407613293432,516.1480384959913,996.3496457306313,0.9563295752525593,8584.320613714362,5,130,986.1189283779653,958.2943729321737,749.5323000282297,522.0791741844732,951.6981526920035,516.1480384959913,996.3496457306313,995.1105223611339,914.3634858399842,994.6259930717769
283,1415,13.333333333333334,27.77777777777778,0.0,0.0,858.0095652938855,184.22793198326542,512.6759207870398,996.3496457306313,0.955929055581246,8580.095652938855,6,134,986.1189283779653,958.2943729321737,749.5323000282297,521.3263311179168,951.6981526920035,512.6759207870398,996.3496457306313,995.1105223611339,914.3634858399842,994.6259930717769
284,1420,13.333333333333334,24.305555555555554,0.0,0.0,857.5157559876237,185.14352981321207,507.84244226443224,996.3496457306313,0.9554604743341694,8575.157559876237,7,138,986.1189283779653,958.2943729321737,749.4276854882196,521.3263311179168,951.6981526920035,507.84244226443224,996.3496457306313,995.1105223611339,914.3634858399842,994.6259930717769
285,1425,17.77777777777778,24.305555555555554,0.0,0.0,857.0477964233942,185.88770009480345,507.30700767586023,996.3496457306313,0.9550709872770485,8570.477964233942,7,142,986.1189283779653,958.2943729321737,748.5306244545313,518.0792310978818,951.6981526920035,507.30700767586023,996.3496457306313,995.1105223611339,914.3634858399842,994.6259930717769
286,1430,22.22222222222222,17.36111111111111,0.0,0.0,856.5227975627533,185.82850418737937,506.97377054128236,996.3496457306313,0.9550457274225395,8565.227975627533,5,133,986.1189283779653,957.6896923971213,748.0759448503716,518.0792310978818,951.6981526920035,506.97377054128236,996.3496457306313,995.1105223611339,910.5060945073656,994.6259930717769
287,1435,22.22222222222222,20.833333333333332,0.0,0.0,856.1633297080077,186.09179999854155,506.57873924072857,996.3496457306313,0.9548878430732443,8561.633297080078,5,137,986.1189283779653,957.6896923971213,744.8762976034686,518.0792310978818,951.6981526920035,506.57873924072857,996.3496457306313,995.1105223611339,910.5060945073656,994.6259930717769
288,1440,13.333333333333334,20.833333333333332,0.0,0.0,855.6926966644912,186.9748979610354,502.37913759289955,996.3496457306313,0.954430399348682,8556.926966644913,7,141,986.1189283779653,957.6896923971213,744.8762976034686,517.5725023105464,951.6981526920035,502.37913759289955,996.3496457306313,995.1105223611339,910.5060945073656,994.6259930717769
