round,sim_time,util_cpu,util_ram,util_stg,util_net,token_mean,token_std,token_min,token_max,token_jain,token_total,hungry_nodes,max_hunger,tok_node_0000,tok_node_0001,tok_node_0002,tok_node_0003,tok_node_0004,tok_node_0005,tok_node_0006,tok_node_0007,tok_node_0008,tok_node_0009,tok_node_0010,tok_node_0011,tok_node_0012,tok_node_0013,tok_node_0014,tok_node_0015,tok_node_0016,tok_node_0017,tok_node_0018,tok_node_0019
137,685,26.666666666666668,6.944444444444445,0.0,0.0,967.710895221513,49.24060062518885,779.8541333902314,997.7709435356383,0.9974175469995739,19354.21790443026,14,252,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,779.8541333902314,914.922937013427,986.6996273366248,990.6260046263566,953.7823837455419,928.6004208351076,973.7452065337968,984.2461190649778,995.0402895312757,997.7709435356383,994.0125090426976,941.2805279590112,970.5152006311215,995.6881273821089,995.7108060198581,996.4187286849098
138,690,17.77777777777778,10.416666666666666,0.0,0.0,967.4214540316367,50.22886818611237,774.6291588210047,997.7709435356383,0.9973115238184946,19348.429080632734,14,256,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,774.6291588210047,914.922937013427,986.6996273366248,990.6260046263566,953.7823837455419,928.6004208351076,973.7452065337968,984.2461190649778,994.6387698215962,997.7709435356383,994.0125090426976,941.2805279590112,970.352871112498,995.6881273821089,995.7108060198581,996.4187286849098
139,695,17.77777777777778,10.416666666666666,0.0,0.0,967.1888907195969,50.18450500788679,774.6291588210047,997.7709435356383,0.9973149707014445,19343.77781439194,13,260,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,774.6291588210047,914.922937013427,986.6996273366248,990.6260046263566,953.7823837455419,928.2895390631409,973.7452065337968,980.935547703422,994.6387698215962,997.7709435356383,993.8734106322183,941.2805279590112,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
140,700,17.77777777777778,10.416666666666666,0.0,0.0,966.8983105152029,51.10502975839035,770.0368662341622,997.7709435356383,0.9972141730807419,19337.966210304057,13,264,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,770.0368662341622,914.7930306157991,986.6996273366248,990.6260046263566,953.3477641393017,927.6347535659695,973.7452065337968,980.935547703422,994.6387698215962,997.7709435356383,993.8734106322183,941.2805279590112,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
141,705,17.77777777777778,10.416666666666666,0.0,0.0,966.7125657048311,51.12076621362368,770.0368662341622,997.7709435356383,0.9972113936405216,19334.251314096622,13,268,993.6764775568911,994.9103882829849,972.0011146690694,992.1216133468852,770.0368662341622,914.7930306157991,986.6996273366248,990.6260046263566,953.1922994477661,927.1981028765763,973.7452065337968,980.935547703422,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
142,710,22.22222222222222,6.944444444444445,0.0,0.0,966.5227089606394,51.65367744811501,767.4809361808159,997.7709435356383,0.997152001652565,19330.45417921279,14,272,993.6764775568911,994.9103882829849,971.6029868798018,992.1216133468852,767.4809361808159,913.949953574581,986.6996273366248,990.6260046263566,953.1922994477661,927.1981028765763,973.7452065337968,980.935547703422,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
143,715,26.666666666666668,10.416666666666666,0.0,0.0,966.2820271457133,52.55997481776077,762.7840767641368,997.7709435356383,0.9970500175048173,19325.640542914265,14,276,993.6764775568911,994.9103882829849,971.6029868798018,992.1216133468852,762.7840767641368,913.949953574581,986.6996273366248,990.6260046263566,953.1922994477661,927.1981028765763,973.62842965195,980.935547703422,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
144,720,17.77777777777778,10.416666666666666,0.0,0.0,966.021701565365,52.88193569185783,761.9155765542984,997.7709435356383,0.9970122694731977,19320.4340313073,15,280,993.6764775568911,994.9103882829849,971.6029868798018,992.1216133468852,761.9155765542984,913.949953574581,986.6996273366248,990.6260046263566,952.6583266001697,923.3940643270479,973.62842965195,980.935547703422,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
145,725,22.22222222222222,13.88888888888889,0.0,0.0,965.7929125113575,53.09797624991839,761.9155765542984,997.7709435356383,0.9969864585497166,19315.85825022715,14,284,993.6764775568911,994.9103882829849,971.6029868798018,992.1216133468852,761.9155765542984,909.742629515964,986.6996273366248,990.6260046263566,952.6583266001697,923.2722947584974,973.62842965195,980.6888602504372,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
146,730,17.77777777777778,17.36111111111111,0.0,0.0,965.6136359529949,53.699799266636404,758.8332347693108,997.7709435356383,0.9969168299944522,19312.272719059896,15,288,993.6764775568911,994.9103882829849,971.6029868798018,992.1216133468852,758.8332347693108,909.742629515964,986.6996273366248,990.6260046263566,952.2637610520002,923.1636709243996,973.62842965195,980.6888602504372,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
147,735,22.22222222222222,17.36111111111111,0.0,0.0,965.4188326733231,54.250590311830216,755.9929443282603,997.7709435356383,0.9968521924561033,19308.37665346646,15,292,993.6764775568911,994.9103882829849,971.454109026136,992.1216133468852,755.9929443282603,909.742629515964,986.6996273366248,990.6260046263566,952.2637610520002,922.8518571931816,973.62842965195,980.0937766829398,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,995.7108060198581,996.4187286849098
148,740,8.88888888888889,17.36111111111111,0.0,0.0,965.191590704137,54.38735874879116,754.9797205651777,997.7709435356383,0.9968348660253428,19303.83181408274,13,296,993.6764775568911,994.9103882829849,971.454109026136,992.1216133468852,754.9797205651777,909.5960901806917,986.6996273366248,990.6260046263566,952.2637610520002,922.4933986549055,973.62842965195,980.0937766829398,994.6387698215962,997.7709435356383,993.8734106322183,940.7520923742542,969.4621564157046,995.6881273821089,992.6841882727666,996.4187286849098
149,745,13.333333333333334,13.88888888888889,0.0,0.0,964.9768305316722,54.42205170997534,754.368126799356,997.7709435356383,0.9968294332388082,19299.536610633444,13,300,993.6764775568911,994.9103882829849,971.454109026136,992.1216133468852,754.368126799356,909.5960901806917,986.6996273366248,990.6260046263566,952.2637610520002,922.4933986549055,973.62842965195,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.7520923742542,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
150,750,13.333333333333334,17.36111111111111,0.0,0.0,964.7520013224246,55.162069927606495,750.7196433931144,997.7709435356383,0.9967413911999836,19295.040026448492,15,304,993.6764775568911,994.9103882829849,971.454109026136,992.1216133468852,750.7196433931144,909.5960901806917,986.6996273366248,990.6260046263566,952.2637610520002,921.6452978761978,973.62842965195,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.7520923742542,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
151,755,17.77777777777778,20.833333333333332,0.0,0.0,964.4832386008673,55.445670925396854,750.4171515965022,997.7709435356383,0.9967060801719814,19289.664772017346,14,308,993.6764775568911,994.9103882829849,971.454109026136,992.1216133468852,750.4171515965022,905.3658663754436,986.6996273366248,990.6260046263566,951.581233528429,921.6452978761978,973.4684183462348,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.7520923742542,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
152,760,17.77777777777778,17.36111111111111,0.0,0.0,964.2487250182473,56.12784585461579,746.9102189140749,997.7709435356383,0.9966231670175226,19284.974500364948,13,312,993.6764775568911,994.9103882829849,970.6837323024866,992.1216133468852,746.9102189140749,905.3658663754436,986.6996273366248,990.6260046263566,951.581233528429,921.6452978761978,973.4684183462348,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.3391301279305,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
153,765,17.77777777777778,20.833333333333332,0.0,0.0,964.0239226335901,56.284788422386214,746.1089415574294,997.7709435356383,0.9966027419917755,19280.478452671803,14,316,993.6764775568911,994.9103882829849,967.5240666862844,992.1216133468852,746.1089415574294,905.3658663754436,986.6996273366248,990.6260046263566,951.4115863400428,921.2798403442866,973.4684183462348,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.3391301279305,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
154,770,22.22222222222222,20.833333333333332,0.0,0.0,963.830932259558,56.48308398581544,745.2714923682415,997.7709435356383,0.996577478768388,19276.61864519116,14,320,993.6764775568911,994.9103882829849,967.1374560661791,992.1216133468852,745.2714923682415,905.2348473995679,986.6996273366248,990.6260046263566,948.9068576445685,921.2798403442866,973.4684183462348,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.3391301279305,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
155,775,22.22222222222222,20.833333333333332,0.0,0.0,963.5588330660618,56.742446584577905,745.1503857696279,997.7709435356383,0.99654413968123,19271.176661321235,15,324,993.6764775568911,994.9103882829849,967.1374560661791,992.1216133468852,745.1503857696279,901.4149646336416,986.6996273366248,990.6260046263566,947.9044751010098,920.7812283824611,973.4684183462348,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.3391301279305,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
156,780,26.666666666666668,20.833333333333332,0.0,0.0,963.3470122995616,57.39564712462937,741.8871015266777,997.7709435356383,0.9964628496856491,19266.94024599123,14,328,993.6764775568911,994.9103882829849,967.1374560661791,992.1216133468852,741.8871015266777,901.4149646336416,986.6996273366248,990.6260046263566,947.9044751010098,920.0732098614204,973.2033057802225,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.3391301279305,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
157,785,22.22222222222222,24.305555555555554,0.0,0.0,963.068059324711,58.256555623619704,737.3978858564086,997.7709435356383,0.996354228741715,19261.36118649422,16,332,993.6764775568911,994.9103882829849,966.7068875485534,992.1216133468852,737.3978858564086,901.4149646336416,986.6996273366248,990.6260046263566,947.9044751010098,920.0732098614204,972.5440304711066,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,940.3391301279305,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
158,790,17.77777777777778,20.833333333333332,0.0,0.0,962.8882897769745,58.36328868932713,737.0075027254753,997.7709435356383,0.9963395450231607,19257.76579553949,15,239,993.6764775568911,994.2602978732338,966.7068875485534,992.1216133468852,737.0075027254753,901.4149646336416,986.6996273366248,990.6260046263566,947.9044751010098,920.0732098614204,972.4220778916819,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,937.9061652933087,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
159,795,13.333333333333334,17.36111111111111,0.0,0.0,962.5377727405827,59.645716663671095,730.5120231555726,997.7709435356383,0.9961747617135056,19250.755454811653,14,243,993.6764775568911,994.2602978732338,966.7068875485534,992.1216133468852,730.5120231555726,901.0486025650202,986.6996273366248,990.6260046263566,947.9044751010098,920.0732098614204,972.4220778916819,980.0937766829398,994.6387698215962,997.7709435356383,990.5840493528759,937.7576662039974,969.0679080115721,995.6881273821089,992.6841882727666,996.4187286849098
160,800,8.88888888888889,13.88888888888889,0.0,0.0,962.2963672239136,59.654731204039514,730.5120231555726,997.7709435356383,0.9961716971004995,19245.927344478274,13,247,993.6764775568911,994.2602978732338,966.7068875485534,992.1216133468852,730.5120231555726,900.0545039664337,986.6996273366248,990.6260046263566,947.6014304619981,920.0732098614204,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,937.7576662039974,968.9377984486279,995.6881273821089,992.6841882727666,996.4187286849098
161,805,13.333333333333334,17.36111111111111,0.0,0.0,962.0913840421626,60.33816106680271,727.1283882084458,997.7709435356383,0.9960821604025403,19241.827680843253,13,251,993.6764775568911,994.2602978732338,966.7068875485534,992.1216133468852,727.1283882084458,900.0545039664337,986.6996273366248,990.6260046263566,947.6014304619981,919.357181173525,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,937.7576662039974,968.9377984486279,995.6881273821089,992.6841882727666,996.4187286849098
162,810,4.444444444444445,20.833333333333332,0.0,0.0,961.8519546431246,60.44886650099195,727.1283882084458,997.7709435356383,0.9960658771085769,19237.03909286249,15,255,993.6764775568911,994.2602978732338,966.7068875485534,992.1216133468852,727.1283882084458,900.0545039664337,986.6996273366248,990.6260046263566,947.2212437844295,918.564467249281,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,934.1419788250491,968.9377984486279,995.6881273821089,992.6841882727666,996.4187286849098
163,815,8.88888888888889,20.833333333333332,0.0,0.0,961.6403605906371,60.62120139278242,727.0344321309867,997.7709435356383,0.9960417678392264,19232.807211812742,14,259,993.6764775568911,994.2602978732338,966.7068875485534,991.4699218827479,727.0344321309867,896.9709375890612,986.6996273366248,990.6260046263566,947.2212437844295,918.564467249281,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,933.739311694268,968.9377984486279,995.6881273821089,992.6841882727666,996.4187286849098
164,820,8.88888888888889,20.833333333333332,0.0,0.0,961.3833514509017,61.44591443104758,722.866293105679,997.7709435356383,0.9959316121653602,19227.667029018034,12,263,993.6764775568911,994.2602978732338,966.7068875485534,991.4699218827479,722.866293105679,896.9709375890612,986.6996273366248,990.5287768389853,947.2212437844295,917.9730926929275,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,933.739311694268,968.654357022953,995.6881273821089,992.6841882727666,996.4187286849098
165,825,8.88888888888889,17.36111111111111,0.0,0.0,961.1944021708274,61.6613144720186,722.3744616735906,997.7709435356383,0.995901551329166,19223.888043416548,15,267,993.6764775568911,994.2602978732338,966.7068875485534,991.4699218827479,722.3744616735906,896.9709375890612,986.6996273366248,990.5287768389853,947.2212437844295,914.6859385235284,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,933.739311694268,968.654357022953,995.6881273821089,992.6841882727666,996.4187286849098
166,830,13.333333333333334,17.36111111111111,0.0,0.0,960.9387525598738,62.586452301821325,717.688068899743,997.7709435356383,0.9957759322213138,19218.775051197477,16,271,993.6764775568911,994.2602978732338,966.7068875485534,991.4699218827479,717.688068899743,896.9709375890612,986.6996273366248,990.5287768389853,947.2212437844295,914.2593390783085,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,933.739311694268,968.654357022953,995.6881273821089,992.6841882727666,996.4187286849098
167,835,17.77777777777778,17.36111111111111,0.0,0.0,960.7133073893972,63.24944836323077,714.5147899577975,997.7709435356383,0.9956843367776261,19214.266147787945,15,275,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,714.5147899577975,896.0972623623694,986.6996273366248,990.5287768389853,947.2212437844295,914.2593390783085,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,933.612220338002,968.654357022953,995.6881273821089,992.6841882727666,996.4187286849098
168,840,22.22222222222222,6.944444444444445,0.0,0.0,960.4732079192145,63.502301123830655,713.7267504573468,997.7709435356383,0.9956477470161693,19209.46415838429,15,279,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,713.7267504573468,895.8040520664684,986.6996273366248,990.5287768389853,947.2212437844295,914.2593390783085,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,929.8914807306992,968.654357022953,995.6881273821089,992.6841882727666,996.4187286849098
169,845,22.22222222222222,10.416666666666666,0.0,0.0,960.2551104102853,63.76307012475251,713.4055007240473,997.7709435356383,0.9956101014941756,19205.102208205706,15,283,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,713.4055007240473,892.519895781943,986.6996273366248,990.5287768389853,947.2212437844295,913.5027949175491,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,929.8914807306992,968.654357022953,995.6881273821089,992.6841882727666,996.4187286849098
170,850,22.22222222222222,13.88888888888889,0.0,0.0,960.0190447867337,64.16109147434092,712.3157009642512,997.7709435356383,0.9955531932206533,19200.380895734674,16,287,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,712.3157009642512,889.0044101352813,986.6996273366248,990.5287768389853,947.2212437844295,913.5027949175491,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,929.8914807306992,968.654357022953,995.6881273821089,992.6841882727666,996.3027016203368
171,855,17.77777777777778,10.416666666666666,0.0,0.0,959.7935118031671,64.47196377664257,711.7282335438525,997.7709435356383,0.9955080907672312,19195.870236063343,15,291,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,711.7282335438525,885.5939254906367,986.6996273366248,990.5287768389853,946.7085361781412,913.5027949175491,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,929.8914807306992,968.654357022953,995.6881273821089,992.6841882727666,996.3027016203368
172,860,22.22222222222222,6.944444444444445,0.0,0.0,959.591303605381,64.72059459017318,710.6055613572846,997.7709435356383,0.9954716365077572,19191.82607210762,16,295,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,710.6055613572846,885.5939254906367,986.6996273366248,990.5287768389853,943.787044408986,913.5027949175491,972.4220778916819,976.6929191501014,994.6387698215962,997.7709435356383,990.5840493528759,929.8914807306992,968.654357022953,995.6881273821089,992.6841882727666,996.3027016203368
173,865,17.77777777777778,6.944444444444445,0.0,0.0,959.3933534901732,64.69092066921115,710.6055613572846,997.7709435356383,0.9954739105203312,19187.867069803466,15,299,993.6764775568911,994.2602978732338,966.3720296639221,991.4699218827479,710.6055613572846,885.5939254906367,986.6996273366248,990.1832289433935,943.6237099177297,913.5027949175491,972.4220778916819,973.7687501432885,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,968.654357022953,995.6881273821089,992.6841882727666,996.3027016203368
174,870,8.88888888888889,6.944444444444445,0.0,0.0,959.1168942769448,65.53830064376011,706.1676860324075,997.7709435356383,0.9953524490437392,19182.337885538895,12,303,993.6764775568911,994.2602978732338,965.7347946705278,991.4699218827479,706.1676860324075,885.5939254906367,986.6996273366248,990.1832289433935,943.6237099177297,913.5027949175491,972.0905247467364,973.7687501432885,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,968.5318362215993,995.6881273821089,992.6841882727666,996.3027016203368
175,875,13.333333333333334,0.0,0.0,0.0,958.8821925432419,65.6240129620409,705.7958185370173,997.7709435356383,0.9953380707577397,19177.64385086484,12,307,993.6764775568911,994.2602978732338,965.7347946705278,991.4699218827479,705.7958185370173,885.4029959080439,986.6996273366248,990.1832289433935,943.6237099177297,912.821391638202,972.0905247467364,973.7687501432885,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,965.0820019048756,995.6881273821089,992.6841882727666,996.3027016203368
176,880,17.77777777777778,3.4722222222222223,0.0,0.0,958.6694718930872,66.24213419308744,702.7828193827856,997.7709435356383,0.9952481555248734,19173.389437861744,15,311,993.6764775568911,994.2602978732338,965.7347946705278,991.4699218827479,702.7828193827856,885.2709672040637,986.6996273366248,990.1832289433935,943.6237099177297,911.9560978647744,972.0905247467364,973.7687501432885,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,964.8379105334176,995.6881273821089,992.6841882727666,996.3027016203368
177,885,17.77777777777778,3.4722222222222223,0.0,0.0,958.4262265422407,66.27760617164478,702.7828193827856,997.7709435356383,0.9952406858609336,19168.524530844814,12,315,993.6764775568911,994.2602978732338,965.3771339148361,991.4699218827479,702.7828193827856,885.2709672040637,986.6996273366248,990.1832289433935,939.9083560067793,911.9560978647744,971.3960235710481,973.7687501432885,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,964.8379105334176,995.6881273821089,992.6841882727666,996.2053104457378
178,890,17.77777777777778,0.0,0.0,0.0,958.2636765835083,66.28509635959824,702.4127020545717,997.7709435356383,0.9952380077479884,19165.273531670166,10,313,993.6764775568911,994.2602978732338,965.3771339148361,991.4699218827479,702.4127020545717,885.2709672040637,986.1858808943415,987.9759924996835,939.9083560067793,911.9560978647744,971.3960235710481,973.6088511828463,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,964.8379105334176,995.6881273821089,992.6841882727666,996.2053104457378
179,895,17.77777777777778,0.0,0.0,0.0,958.027401799058,66.5173166619206,701.8435002196147,997.7709435356383,0.995202389454416,19160.54803598116,12,317,993.6764775568911,994.2602978732338,965.3771339148361,991.4699218827479,701.8435002196147,885.2709672040637,986.1858808943415,987.9759924996835,939.9083560067793,908.4021757058247,970.7936518759498,973.6088511828463,994.6387698215962,997.7709435356383,990.5840493528759,929.3655298202054,964.8379105334176,995.6881273821089,992.6841882727666,996.2053104457378
180,900,17.77777777777778,0.0,0.0,0.0,957.8521264208651,66.63786174501016,701.1289887492131,997.4838912553987,0.9951833148723844,19157.042528417303,13,321,993.6764775568911,994.2602978732338,962.9966874628524,991.4699218827479,701.1289887492131,885.2709672040637,986.1858808943415,987.9759924996835,939.9083560067793,908.4021757058247,970.7936518759498,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,929.2420324589757,964.8379105334176,995.6881273821089,992.6841882727666,996.2053104457378
181,905,13.333333333333334,0.0,0.0,0.0,957.6293466959232,66.71930158972546,701.0116200926268,997.4838912553987,0.9951693554312787,19152.586933918465,14,325,993.6764775568911,994.2602978732338,962.3798579760606,991.4699218827479,701.0116200926268,885.2709672040637,986.1858808943415,987.9759924996835,936.4806662414431,908.1084691157,970.7936518759498,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,929.2420324589757,964.8379105334176,995.6881273821089,992.6841882727666,996.2053104457378
182,910,8.88888888888889,3.4722222222222223,0.0,0.0,957.3945093417491,67.41636048528659,697.3817838406109,997.4838912553987,0.995065983229436,19147.890186834982,11,329,993.6764775568911,994.2602978732338,962.3798579760606,991.4699218827479,697.3817838406109,885.1579508465442,986.1858808943415,987.9759924996835,936.4806662414431,908.1084691157,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,929.2420324589757,964.571015382543,995.6881273821089,992.6841882727666,996.2053104457378
183,915,8.88888888888889,3.4722222222222223,0.0,0.0,957.1647792717113,68.16321787017202,693.5985200811551,997.4838912553987,0.9949542022280269,19143.295585434225,13,333,993.6764775568911,994.2602978732338,962.3798579760606,991.4699218827479,693.5985200811551,885.1579508465442,986.1858808943415,987.9759924996835,936.3660257928798,908.1084691157,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.5453352662369,964.571015382543,995.6881273821089,992.6841882727666,996.2053104457378
184,920,8.88888888888889,6.944444444444445,0.0,0.0,956.9859021193455,68.23918094224676,692.8845894024274,997.4838912553987,0.9949411254078506,19139.71804238691,13,337,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,692.8845894024274,885.1579508465442,986.1858808943415,987.9759924996835,936.3660257928798,908.1084691157,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
185,925,13.333333333333334,6.944444444444445,0.0,0.0,956.7703567652063,68.92167882405754,689.4938898617023,997.4838912553987,0.9948376377027065,19135.407135304125,14,341,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,689.4938898617023,885.1579508465442,986.1858808943415,987.9759924996835,936.017320891258,907.5369664752623,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
186,930,17.77777777777778,6.944444444444445,0.0,0.0,956.5719218974316,69.67520176190092,685.6447918175191,997.4838912553987,0.9947225615065342,19131.438437948633,14,345,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,685.6447918175191,885.0383515352339,986.1858808943415,987.9759924996835,936.017320891258,907.5369664752623,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
187,935,22.22222222222222,6.944444444444445,0.0,0.0,956.3575501646268,69.83997315710874,685.1721259032292,997.4838912553987,0.9946953390766161,19127.151003292536,16,349,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,685.1721259032292,885.0383515352339,986.1858808943415,987.9759924996835,932.8536503288351,906.8858682958779,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
188,940,26.666666666666668,3.4722222222222223,0.0,0.0,956.1097995059481,70.2516205502354,683.3379838196,997.4838912553987,0.9946301915640943,19122.195990118962,16,353,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,683.3379838196,885.0383515352339,986.1858808943415,987.9759924996835,929.7327792388917,906.8858682958779,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
189,945,26.666666666666668,3.4722222222222223,0.0,0.0,955.8744013871344,71.0111745346138,679.605736245903,997.4838912553987,0.9945114010803291,19117.48802774269,17,357,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,679.605736245903,885.0383515352339,986.1858808943415,987.9759924996835,929.7327792388917,905.9101534933009,970.1066525528763,973.6088511828463,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
190,950,31.11111111111111,3.4722222222222223,0.0,0.0,955.6795520937976,71.11934594318572,678.7442696105167,997.4838912553987,0.9944925261492541,19113.591041875952,16,361,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,678.7442696105167,885.0383515352339,983.4708680261294,987.9759924996835,929.7327792388917,905.9101534933009,970.1066525528763,973.2883448197057,994.6387698215962,997.4838912553987,990.5840493528759,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
191,955,31.11111111111111,3.4722222222222223,0.0,0.0,955.4675417874935,71.10371501654727,678.4237323345808,997.4838912553987,0.9944925036002116,19109.35083574987,15,365,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,678.4237323345808,885.0383515352339,983.4708680261294,987.9759924996835,929.7327792388917,905.8083486245176,970.1066525528763,972.5631559253086,994.6387698215962,997.4838912553987,987.4913742659105,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
192,960,31.11111111111111,6.944444444444445,0.0,0.0,955.2554091759855,71.78862544805419,674.9994383876207,997.4838912553987,0.9943840090882209,19105.10818351971,15,369,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,674.9994383876207,885.0383515352339,983.4708680261294,987.9759924996835,929.051968490281,905.6708010899291,970.1066525528763,972.5631559253086,994.6387698215962,997.4838912553987,987.4913742659105,928.2602924224813,964.571015382543,993.2173734391971,992.6841882727666,996.2053104457378
193,965,22.22222222222222,6.944444444444445,0.0,0.0,955.0109355254433,72.16111947033123,674.066646794502,997.4838912553987,0.9943230204586287,19100.218710508867,15,373,993.6764775568911,994.2602978732338,962.2720423941432,991.4699218827479,674.066646794502,881.2101210677039,983.4708680261294,987.9759924996835,929.051968490281,905.6708010899291,970.1066525528763,972.5631559253086,994.6387698215962,997.4838912553987,987.4913742659105,928.2602924224813,964.4425644323492,993.2173734391971,992.6841882727666,996.2053104457378
